timestamp,frame_index,capture_ms,engagement_detection_ms,object_detection_ms,memory_write_ms,memory_retrieval_ms,llm_response_ms,llm_attempted,llm_used,llm_error,smoothing_ms,state_machine_ms,command_build_ms,godot_udp_send_ms,total_loop_ms,fps,state,state_elapsed_s,raw_engagement_status,raw_engagement_confidence,raw_engagement_reason,smoothed_engagement_status,smoothed_engagement_confidence,smoothed_engagement_reason,face_bbox,face_area_ratio,raw_face_count,candidate_count,selected_face_score,object_count,memory_write_count,memory_duplicate_skip_count,consecutive_engaged,consecutive_disengaged,consecutive_absent
2026-06-20T19:21:14.934,176,0.823,128.128,,,,,,,,0.054,0.011,0.029,0.223,129.181,7.58,engaged,22.734,engaged,0.933,face_centered,engaged,0.932,face_centered,"(477, 291, 347, 347)",0.1307,2,2,0.953,0,0,0,177,0,0
2026-06-20T19:21:15.064,177,0.619,122.559,,,,,,,,0.059,0.012,0.031,0.223,123.419,7.63,engaged,22.875,engaged,0.93,face_centered,engaged,0.932,face_centered,"(485, 293, 344, 344)",0.1284,1,1,0.951,0,0,0,178,0,0
2026-06-20T19:21:15.193,178,0.845,122.006,,,,,,,,0.062,0.012,0.043,0.223,123.099,7.68,engaged,23.0,engaged,0.923,face_centered,engaged,0.931,face_centered,"(475, 289, 368, 368)",0.1469,2,2,0.935,0,0,0,179,0,0
2026-06-20T19:21:15.322,179,0.95,123.379,,,,,,,,0.049,0.01,0.028,0.223,124.563,7.72,engaged,23.125,engaged,0.932,face_centered,engaged,0.931,face_centered,"(480, 269, 368, 368)",0.1469,1,1,0.931,0,0,0,180,0,0
2026-06-20T19:21:15.440,180,0.78,112.928,,,,,,,,0.052,0.01,0.028,0.223,113.955,7.82,engaged,23.25,engaged,0.946,face_centered,engaged,0.932,face_centered,"(466, 230, 395, 395)",0.1693,1,1,0.919,0,0,0,181,0,0
2026-06-20T19:21:15.571,181,1.542,122.954,,,,,,,,0.121,0.031,0.032,0.223,124.986,7.84,engaged,23.375,engaged,0.95,face_centered,engaged,0.935,face_centered,"(459, 204, 425, 425)",0.196,1,1,0.943,0,0,0,182,0,0
2026-06-20T19:21:15.705,182,1.22,126.149,,,,,,,,0.085,0.017,0.049,0.223,127.686,7.84,engaged,23.515,engaged,0.955,face_centered,engaged,0.937,face_centered,"(454, 196, 434, 434)",0.2044,2,2,0.969,0,0,0,183,0,0
2026-06-20T19:21:15.840,183,0.878,125.087,,,,,,,,0.052,0.012,0.028,0.126,126.188,7.85,engaged,23.64,engaged,0.951,face_centered,engaged,0.939,face_centered,"(431, 189, 466, 466)",0.2356,1,1,0.948,0,0,0,184,0,0
2026-06-20T19:21:15.968,184,1.108,122.068,,,,,,,,0.062,0.012,0.03,0.126,123.434,7.87,engaged,23.765,engaged,0.947,face_centered,engaged,0.941,face_centered,"(438, 200, 458, 458)",0.2276,1,1,0.96,0,0,0,185,0,0
2026-06-20T19:21:16.094,185,1.433,116.891,,,,,,,,0.057,0.012,0.031,0.126,118.653,7.93,engaged,23.906,engaged,0.947,face_centered,engaged,0.942,face_centered,"(432, 195, 469, 469)",0.2387,3,3,0.969,0,0,0,186,0,0
2026-06-20T19:21:16.225,186,1.737,123.474,,,,,,,,0.071,0.012,0.03,0.126,125.564,7.93,engaged,24.031,engaged,0.944,face_centered,engaged,0.944,face_centered,"(442, 199, 462, 462)",0.2316,1,1,0.961,0,0,0,187,0,0
2026-06-20T19:21:16.351,187,0.752,119.574,,,,,,,,0.056,0.017,0.031,0.126,120.599,7.97,engaged,24.156,engaged,0.946,face_centered,engaged,0.946,face_centered,"(440, 203, 455, 455)",0.2246,1,1,0.963,0,0,0,188,0,0
2026-06-20T19:21:16.480,188,0.849,123.969,,,,,,,,0.058,0.012,0.031,0.126,125.074,7.97,engaged,24.281,engaged,0.945,face_centered,engaged,0.948,face_centered,"(444, 204, 453, 453)",0.2227,2,2,0.968,0,0,0,189,0,0
2026-06-20T19:21:16.668,189,0.925,123.815,54.75,0.003,,,,,,0.143,0.099,0.192,0.126,180.838,7.73,engaged,24.468,engaged,0.944,face_centered,engaged,0.948,face_centered,"(439, 200, 463, 463)",0.2326,1,1,0.967,0,0,0,190,0,0
2026-06-20T19:21:16.863,190,0.678,184.717,,,,,,,,0.085,0.018,0.046,0.143,185.577,7.49,engaged,24.672,engaged,0.947,face_centered,engaged,0.947,face_centered,"(436, 195, 467, 467)",0.2366,3,3,0.968,0,0,0,191,0,0
2026-06-20T19:21:16.995,191,1.572,124.961,,,,,,,,0.061,0.013,0.032,0.143,126.802,7.53,engaged,24.797,engaged,0.946,face_centered,engaged,0.946,face_centered,"(440, 197, 463, 463)",0.2326,4,3,0.969,0,0,0,192,0,0
2026-06-20T19:21:17.136,192,0.966,134.309,,,,,,,,0.052,0.011,0.028,0.143,135.644,7.52,engaged,24.937,engaged,0.945,face_centered,engaged,0.946,face_centered,"(437, 196, 468, 468)",0.2377,1,1,0.969,0,0,0,193,0,0
2026-06-20T19:21:17.273,193,0.905,129.905,,,,,,,,0.05,0.01,0.028,0.143,131.042,7.53,engaged,25.078,engaged,0.946,face_centered,engaged,0.945,face_centered,"(436, 199, 463, 463)",0.2326,2,2,0.967,0,0,0,194,0,0
2026-06-20T19:21:17.408,194,0.934,130.098,,,,,,,,0.052,0.011,0.028,0.143,131.248,7.54,engaged,25.218,engaged,0.941,face_centered,engaged,0.945,face_centered,"(433, 200, 473, 473)",0.2428,2,2,0.959,0,0,0,195,0,0
2026-06-20T19:21:17.543,195,0.632,129.661,,,,,,,,0.062,0.013,0.033,0.143,130.572,7.55,engaged,25.343,engaged,0.945,face_centered,engaged,0.945,face_centered,"(430, 198, 472, 472)",0.2417,2,2,0.966,0,0,0,196,0,0
2026-06-20T19:21:17.683,196,1.712,131.976,,,,,,,,0.071,0.016,0.04,0.143,134.004,7.54,engaged,25.484,engaged,0.945,face_centered,engaged,0.945,face_centered,"(423, 198, 477, 477)",0.2469,3,3,0.964,0,0,0,197,0,0
2026-06-20T19:21:17.818,197,0.95,127.619,,,,,,,,0.057,0.012,0.034,0.143,128.791,7.56,engaged,25.625,engaged,0.945,face_centered,engaged,0.945,face_centered,"(428, 198, 472, 472)",0.2417,2,2,0.966,0,0,0,198,0,0
2026-06-20T19:21:18.020,198,1.111,192.647,,,,,,,,0.093,0.019,0.046,0.14,194.111,7.32,engaged,25.828,engaged,0.945,face_centered,engaged,0.945,face_centered,"(433, 202, 465, 465)",0.2346,3,3,0.968,0,0,0,199,0,0
2026-06-20T19:21:18.171,199,0.99,145.232,,,,,,,,0.051,0.01,0.027,0.14,146.443,7.27,engaged,25.968,engaged,0.945,face_centered,engaged,0.945,face_centered,"(444, 200, 456, 456)",0.2256,3,3,0.958,0,0,0,200,0,0
2026-06-20T19:21:18.317,200,0.866,139.948,,,,,,,,0.198,0.02,0.03,0.14,141.199,7.25,engaged,26.125,engaged,0.963,face_centered,engaged,0.947,face_centered,"(475, 191, 395, 395)",0.1693,2,2,0.905,0,0,0,201,0,0
2026-06-20T19:21:18.455,201,0.856,131.505,,,,,,,,0.054,0.012,0.031,0.14,132.586,7.28,engaged,26.265,engaged,0.976,face_centered,engaged,0.95,face_centered,"(507, 197, 338, 338)",0.124,1,1,0.927,0,0,0,202,0,0
2026-06-20T19:21:18.589,202,0.883,128.396,,,,,,,,0.05,0.01,0.028,0.14,129.492,7.33,engaged,26.39,engaged,0.983,face_centered,engaged,0.954,face_centered,"(531, 219, 282, 282)",0.0863,3,3,0.947,0,0,0,203,0,0
2026-06-20T19:21:18.774,203,0.626,128.711,50.401,0.003,,,,,,0.078,0.02,0.044,0.14,180.753,7.15,engaged,26.578,engaged,0.969,face_centered,engaged,0.957,face_centered,"(547, 241, 242, 242)",0.0635,3,3,0.916,0,0,0,204,0,0
2026-06-20T19:21:18.974,204,0.887,191.889,,,,,,,,0.064,0.011,0.028,0.14,192.908,6.95,engaged,26.781,engaged,0.94,face_centered,engaged,0.957,face_centered,"(559, 264, 216, 216)",0.0506,2,2,0.842,0,0,0,205,0,0
2026-06-20T19:21:19.117,205,0.915,135.514,,,,,,,,0.052,0.011,0.028,0.137,136.664,6.99,engaged,26.922,engaged,0.911,face_centered,engaged,0.953,face_centered,"(567, 293, 193, 193)",0.0404,2,2,0.761,0,0,0,206,0,0
2026-06-20T19:21:19.260,206,0.656,136.953,,,,,,,,0.06,0.012,0.03,0.137,137.843,7.01,engaged,27.062,engaged,0.906,face_centered,engaged,0.949,face_centered,"(572, 301, 183, 183)",0.0363,2,2,0.794,0,0,0,207,0,0
2026-06-20T19:21:19.401,207,0.897,135.36,,,,,,,,0.056,0.012,0.03,0.137,136.499,7.05,engaged,27.203,engaged,0.907,face_centered,engaged,0.944,face_centered,"(572, 301, 184, 184)",0.0367,1,1,0.811,0,0,0,208,0,0
2026-06-20T19:21:19.542,208,0.831,134.39,,,,,,,,0.068,0.013,0.032,0.137,135.464,7.08,engaged,27.343,engaged,0.905,face_centered,engaged,0.94,face_centered,"(570, 305, 184, 184)",0.0367,1,1,0.798,0,0,0,209,0,0
2026-06-20T19:21:19.684,209,0.705,136.846,,,,,,,,0.081,0.017,0.041,0.137,137.915,7.1,engaged,27.484,engaged,0.911,face_centered,engaged,0.934,face_centered,"(564, 302, 190, 190)",0.0392,3,3,0.81,0,0,0,210,0,0
2026-06-20T19:21:19.831,210,1.006,138.252,,,,,,,,0.085,0.017,0.042,0.137,139.56,7.1,engaged,27.64,engaged,0.911,face_centered,engaged,0.927,face_centered,"(563, 303, 190, 190)",0.0392,2,2,0.821,0,0,0,211,0,0
2026-06-20T19:21:19.973,211,0.79,135.382,,,,,,,,0.051,0.01,0.027,0.137,136.425,7.13,engaged,27.781,engaged,0.905,face_centered,engaged,0.918,face_centered,"(566, 308, 182, 182)",0.0359,1,1,0.798,0,0,0,212,0,0
2026-06-20T19:21:20.132,212,0.878,150.249,,,,,,,,0.07,0.013,0.033,0.104,151.402,7.07,engaged,27.937,engaged,0.906,face_centered,engaged,0.911,face_centered,"(566, 308, 185, 185)",0.0371,2,1,0.805,0,0,0,213,0,0
2026-06-20T19:21:20.265,213,1.362,124.81,,,,,,,,0.056,0.011,0.028,0.104,126.405,7.16,engaged,28.062,engaged,0.907,face_centered,engaged,0.908,face_centered,"(564, 308, 187, 187)",0.0379,1,1,0.812,0,0,0,214,0,0
2026-06-20T19:21:20.394,214,0.978,122.304,,,,,,,,0.059,0.012,0.032,0.104,123.818,7.25,engaged,28.203,engaged,0.902,face_centered,engaged,0.907,face_centered,"(566, 312, 181, 181)",0.0355,2,2,0.797,0,0,0,215,0,0
2026-06-20T19:21:20.521,215,0.888,120.731,,,,,,,,0.052,0.01,0.027,0.104,121.925,7.34,engaged,28.328,engaged,0.903,face_centered,engaged,0.906,face_centered,"(566, 312, 180, 180)",0.0352,2,2,0.802,0,0,0,216,0,0
2026-06-20T19:21:20.647,216,1.212,118.712,,,,,,,,0.073,0.01,0.028,0.104,120.45,7.44,engaged,28.453,engaged,0.899,face_centered,engaged,0.905,face_centered,"(568, 315, 177, 177)",0.034,1,1,0.791,0,0,0,217,0,0
2026-06-20T19:21:20.822,217,0.865,116.713,50.185,0.002,,,,,,0.08,0.023,0.041,0.104,169.001,7.29,engaged,28.625,engaged,0.9,face_centered,engaged,0.905,face_centered,"(567, 315, 179, 179)",0.0348,1,1,0.797,0,0,0,218,0,0
2026-06-20T19:21:20.999,218,1.222,166.952,,,,,,,,0.084,0.019,0.055,0.104,168.404,7.15,engaged,28.797,engaged,0.9,face_centered,engaged,0.904,face_centered,"(568, 314, 180, 180)",0.0352,1,1,0.798,0,0,0,219,0,0
2026-06-20T19:21:21.136,219,1.056,125.611,,,,,,,,0.09,0.02,0.079,0.131,127.052,7.22,engaged,28.937,engaged,0.901,face_centered,engaged,0.903,face_centered,"(566, 314, 181, 181)",0.0355,3,3,0.799,0,0,0,220,0,0
2026-06-20T19:21:21.262,220,0.844,119.698,,,,,,,,0.072,0.019,0.035,0.131,120.871,7.33,engaged,29.062,engaged,0.9,face_centered,engaged,0.902,face_centered,"(566, 316, 178, 178)",0.0344,1,1,0.792,0,0,0,221,0,0
2026-06-20T19:21:21.391,221,1.131,122.047,,,,,,,,0.061,0.013,0.034,0.131,123.473,7.41,engaged,29.203,engaged,0.902,face_centered,engaged,0.901,face_centered,"(564, 315, 180, 180)",0.0352,1,1,0.799,0,0,0,222,0,0
2026-06-20T19:21:21.509,222,0.766,112.987,,,,,,,,0.058,0.012,0.038,0.131,113.998,7.54,engaged,29.312,engaged,0.903,face_centered,engaged,0.901,face_centered,"(564, 313, 182, 182)",0.0359,1,1,0.802,0,0,0,223,0,0
2026-06-20T19:21:21.633,223,1.36,116.208,,,,,,,,0.097,0.014,0.034,0.131,118.052,7.64,engaged,29.437,engaged,0.901,face_centered,engaged,0.901,face_centered,"(565, 315, 180, 180)",0.0352,1,1,0.799,0,0,0,224,0,0
2026-06-20T19:21:21.756,224,0.921,116.6,,,,,,,,0.052,0.011,0.029,0.131,117.744,7.72,engaged,29.562,engaged,0.903,face_centered,engaged,0.901,face_centered,"(563, 314, 184, 184)",0.0367,2,2,0.804,0,0,0,225,0,0
2026-06-20T19:21:21.877,225,0.864,114.138,,,,,,,,0.058,0.012,0.033,0.131,115.278,7.82,engaged,29.687,engaged,0.902,face_centered,engaged,0.901,face_centered,"(564, 315, 182, 182)",0.0359,2,2,0.806,0,0,0,226,0,0
2026-06-20T19:21:21.994,226,1.217,110.142,,,,,,,,0.059,0.012,0.032,0.131,111.604,7.93,engaged,29.797,engaged,0.902,face_centered,engaged,0.902,face_centered,"(563, 315, 182, 182)",0.0359,1,1,0.804,0,0,0,227,0,0
2026-06-20T19:21:22.118,227,0.944,117.302,,,,,,,,0.054,0.011,0.03,0.131,118.514,7.98,engaged,29.922,engaged,0.901,face_centered,engaged,0.902,face_centered,"(564, 316, 182, 182)",0.0359,2,2,0.802,0,0,0,228,0,0
2026-06-20T19:21:22.243,228,0.795,115.348,,,,,,,,0.049,0.011,0.027,0.12,116.356,8.04,engaged,30.047,engaged,0.903,face_centered,engaged,0.902,face_centered,"(563, 314, 183, 183)",0.0363,3,3,0.804,0,0,0,229,0,0
2026-06-20T19:21:22.365,229,1.235,114.942,,,,,,,,0.062,0.012,0.03,0.12,116.725,8.1,engaged,30.172,engaged,0.901,face_centered,engaged,0.902,face_centered,"(564, 316, 181, 181)",0.0355,1,1,0.8,0,0,0,230,0,0
2026-06-20T19:21:22.490,230,0.787,118.952,,,,,,,,0.05,0.012,0.027,0.12,119.964,8.12,engaged,30.297,engaged,0.902,face_centered,engaged,0.902,face_centered,"(564, 315, 181, 181)",0.0355,2,2,0.803,0,0,0,231,0,0
2026-06-20T19:21:22.614,231,0.791,117.226,,,,,,,,0.067,0.026,0.05,0.12,118.292,8.15,engaged,30.422,engaged,0.9,face_centered,engaged,0.902,face_centered,"(563, 317, 181, 181)",0.0355,3,3,0.798,0,0,0,232,0,0
2026-06-20T19:21:22.736,232,0.903,115.679,,,,,,,,0.053,0.012,0.028,0.12,116.833,8.19,engaged,30.547,engaged,0.902,face_centered,engaged,0.902,face_centered,"(563, 316, 182, 182)",0.0359,3,2,0.804,0,0,0,233,0,0
2026-06-20T19:21:22.920,233,1.128,114.154,60.756,0.002,,,,,,0.073,0.027,0.037,0.12,177.007,7.94,engaged,30.718,engaged,0.901,face_centered,engaged,0.902,face_centered,"(563, 317, 182, 182)",0.0359,1,1,0.804,0,0,0,234,0,0
2026-06-20T19:21:23.098,234,0.811,171.695,,,,,,,,0.071,0.015,0.034,0.12,172.655,7.72,engaged,30.906,engaged,0.901,face_centered,engaged,0.902,face_centered,"(563, 318, 182, 182)",0.0359,1,1,0.803,0,0,0,235,0,0
2026-06-20T19:21:23.228,235,0.994,121.802,,,,,,,,0.064,0.013,0.034,0.12,123.104,7.76,engaged,31.031,engaged,0.903,face_centered,engaged,0.902,face_centered,"(561, 316, 186, 186)",0.0375,1,1,0.811,0,0,0,236,0,0
2026-06-20T19:21:23.356,236,1.136,119.132,,,,,,,,0.052,0.011,0.029,0.135,120.529,7.82,engaged,31.156,engaged,0.902,face_centered,engaged,0.902,face_centered,"(560, 318, 185, 185)",0.0371,2,2,0.804,0,0,0,237,0,0
2026-06-20T19:21:23.477,237,0.835,115.988,,,,,,,,0.066,0.014,0.032,0.135,117.063,7.89,engaged,31.281,engaged,0.903,face_centered,engaged,0.902,face_centered,"(559, 318, 187, 187)",0.0379,2,2,0.811,0,0,0,238,0,0
2026-06-20T19:21:23.601,238,1.18,114.972,,,,,,,,0.071,0.012,0.028,0.135,116.425,7.96,engaged,31.406,engaged,0.903,face_centered,engaged,0.902,face_centered,"(558, 320, 188, 188)",0.0384,1,1,0.808,0,0,0,239,0,0
2026-06-20T19:21:23.718,239,1.411,110.043,,,,,,,,0.057,0.012,0.03,0.135,111.766,8.06,engaged,31.515,engaged,0.898,face_centered,engaged,0.901,face_centered,"(562, 322, 182, 182)",0.0359,2,2,0.796,0,0,0,240,0,0
2026-06-20T19:21:23.853,240,0.865,128.366,,,,,,,,0.055,0.013,0.032,0.135,129.462,8.03,engaged,31.656,engaged,0.899,face_centered,engaged,0.901,face_centered,"(561, 322, 187, 187)",0.0379,2,2,0.8,0,0,0,241,0,0
2026-06-20T19:21:23.974,241,0.802,114.999,,,,,,,,0.058,0.013,0.031,0.135,116.033,8.08,engaged,31.781,engaged,0.902,face_centered,engaged,0.901,face_centered,"(558, 321, 191, 191)",0.0396,1,1,0.814,0,0,0,242,0,0
2026-06-20T19:21:24.095,242,0.817,114.751,,,,,,,,0.06,0.018,0.03,0.135,115.948,8.14,engaged,31.906,engaged,0.9,face_centered,engaged,0.901,face_centered,"(557, 325, 193, 193)",0.0404,3,3,0.806,0,0,0,243,0,0
2026-06-20T19:21:24.218,243,1.004,114.707,,,,,,,,0.089,0.018,0.045,0.135,116.018,8.19,engaged,32.015,engaged,0.901,face_centered,engaged,0.901,face_centered,"(557, 323, 191, 191)",0.0396,2,2,0.81,0,0,0,244,0,0
2026-06-20T19:21:24.340,244,0.876,115.875,,,,,,,,0.059,0.012,0.048,0.135,117.144,8.22,engaged,32.14,engaged,0.903,face_centered,engaged,0.901,face_centered,"(557, 322, 193, 193)",0.0404,2,2,0.821,0,0,0,245,0,0
2026-06-20T19:21:24.464,245,1.28,112.137,,,,,,,,0.059,0.013,0.031,0.099,113.967,8.28,engaged,32.265,engaged,0.899,face_centered,engaged,0.901,face_centered,"(557, 325, 188, 188)",0.0384,2,2,0.803,0,0,0,246,0,0
2026-06-20T19:21:24.588,246,0.992,114.881,,,,,,,,0.05,0.011,0.027,0.099,116.321,8.31,engaged,32.39,engaged,0.899,face_centered,engaged,0.901,face_centered,"(557, 326, 193, 193)",0.0404,2,2,0.806,0,0,0,247,0,0
2026-06-20T19:21:24.711,247,1.493,115.179,,,,,,,,0.061,0.013,0.032,0.099,117.023,8.33,engaged,32.515,engaged,0.897,face_centered,engaged,0.9,face_centered,"(560, 328, 189, 189)",0.0388,2,2,0.81,0,0,0,248,0,0
2026-06-20T19:21:24.832,248,1.126,114.352,,,,,,,,0.056,0.013,0.155,0.099,116.057,8.36,engaged,32.64,engaged,0.894,face_centered,engaged,0.9,face_centered,"(564, 328, 186, 186)",0.0375,1,1,0.798,0,0,0,249,0,0
2026-06-20T19:21:25.011,249,1.009,116.088,54.427,0.003,,,,,,0.071,0.02,0.044,0.099,172.418,8.1,engaged,32.812,engaged,0.894,face_centered,engaged,0.899,face_centered,"(565, 329, 184, 184)",0.0367,2,2,0.805,0,0,0,250,0,0
2026-06-20T19:21:25.196,250,1.129,176.588,,,,,,,,0.063,0.013,0.035,0.099,177.862,7.86,engaged,33.0,engaged,0.897,face_centered,engaged,0.898,face_centered,"(565, 323, 190, 190)",0.0392,1,1,0.799,0,0,0,251,0,0
2026-06-20T19:21:25.325,251,1.224,120.495,,,,,,,,0.064,0.014,0.035,0.099,122.07,7.89,engaged,33.125,engaged,0.898,face_centered,engaged,0.898,face_centered,"(562, 325, 192, 192)",0.04,1,1,0.808,0,0,0,252,0,0
2026-06-20T19:21:25.451,252,1.355,119.86,,,,,,,,0.055,0.011,0.029,0.099,121.493,7.92,engaged,33.25,engaged,0.895,face_centered,engaged,0.897,face_centered,"(565, 328, 187, 187)",0.0379,1,1,0.806,0,0,0,253,0,0
2026-06-20T19:21:25.580,253,0.9,120.23,,,,,,,,0.058,0.012,0.047,0.149,121.42,7.96,engaged,33.375,engaged,0.894,face_centered,engaged,0.896,face_centered,"(564, 329, 187, 187)",0.0379,1,1,0.807,0,0,0,254,0,0
2026-06-20T19:21:25.706,254,1.363,115.995,,,,,,,,0.058,0.012,0.032,0.149,117.628,8.01,engaged,33.515,engaged,0.894,face_centered,engaged,0.896,face_centered,"(566, 327, 188, 188)",0.0384,1,1,0.803,0,0,0,255,0,0
2026-06-20T19:21:25.830,255,0.874,118.863,,,,,,,,0.062,0.012,0.031,0.149,120.003,8.04,engaged,33.64,engaged,0.89,face_centered,engaged,0.895,face_centered,"(569, 331, 183, 183)",0.0363,1,1,0.794,0,0,0,256,0,0
2026-06-20T19:21:25.952,256,1.037,114.004,,,,,,,,0.054,0.011,0.033,0.149,115.268,8.11,engaged,33.75,engaged,0.892,face_centered,engaged,0.894,face_centered,"(566, 330, 186, 186)",0.0375,1,1,0.801,0,0,0,257,0,0
2026-06-20T19:21:26.082,257,0.967,124.116,,,,,,,,0.078,0.018,0.043,0.149,125.363,8.09,engaged,33.89,engaged,0.896,face_centered,engaged,0.895,face_centered,"(566, 326, 193, 193)",0.0404,3,3,0.805,0,0,0,258,0,0
2026-06-20T19:21:26.236,258,1.127,145.455,,,,,,,,0.053,0.011,0.028,0.149,146.873,7.96,engaged,34.047,engaged,0.892,face_centered,engaged,0.894,face_centered,"(571, 328, 190, 190)",0.0392,2,2,0.802,0,0,0,259,0,0
2026-06-20T19:21:26.352,259,0.9,109.668,,,,,,,,0.058,0.011,0.027,0.149,110.819,8.07,engaged,34.156,engaged,0.886,face_centered,engaged,0.893,face_centered,"(584, 325, 195, 195)",0.0413,2,2,0.768,0,0,0,260,0,0
2026-06-20T19:21:26.470,260,1.027,113.006,,,,,,,,0.053,0.01,0.029,0.149,114.249,8.14,engaged,34.281,engaged,0.879,face_centered,engaged,0.891,face_centered,"(602, 325, 207, 207)",0.0465,2,2,0.753,0,0,0,261,0,0
2026-06-20T19:21:26.588,261,0.651,109.474,,,,,,,,0.058,0.012,0.028,0.102,110.367,8.23,engaged,34.39,engaged,0.851,face_centered,engaged,0.886,face_centered,"(649, 330, 203, 203)",0.0447,3,3,0.684,0,0,0,262,0,0
2026-06-20T19:21:26.708,262,0.893,115.008,,,,,,,,0.062,0.012,0.031,0.102,116.197,8.27,engaged,34.515,engaged,0.823,face_centered,engaged,0.878,face_centered,"(695, 342, 198, 198)",0.0425,1,1,0.661,0,0,0,263,0,0
2026-06-20T19:21:26.827,263,0.705,112.676,,,,,,,,0.061,0.012,0.031,0.102,113.606,8.32,engaged,34.625,engaged,0.814,face_centered,engaged,0.869,face_centered,"(716, 350, 188, 188)",0.0384,2,2,0.72,0,0,0,264,0,0
2026-06-20T19:21:26.946,264,0.785,113.543,,,,,,,,0.057,0.012,0.03,0.102,114.583,8.36,engaged,34.75,engaged,0.797,face_centered,engaged,0.859,face_centered,"(741, 358, 193, 193)",0.0404,2,2,0.679,0,0,0,265,0,0
2026-06-20T19:21:27.113,265,1.001,111.161,49.583,0.003,,,,,,0.068,0.019,0.04,0.102,162.661,8.14,engaged,34.922,engaged,0.795,face_centered,engaged,0.848,face_centered,"(749, 364, 196, 196)",0.0417,1,1,0.743,0,0,0,266,0,0
2026-06-20T19:21:27.292,266,1.354,170.807,,,,,,,,0.09,0.019,0.045,0.102,172.377,7.91,engaged,35.093,engaged,0.798,face_centered,engaged,0.837,face_centered,"(751, 362, 200, 200)",0.0434,2,2,0.777,0,0,0,267,0,0
2026-06-20T19:21:27.422,267,0.999,122.093,,,,,,,,0.061,0.01,0.028,0.102,123.625,7.93,engaged,35.234,engaged,0.791,face_centered,engaged,0.826,face_centered,"(748, 368, 187, 187)",0.0379,2,2,0.727,0,0,0,268,0,0
2026-06-20T19:21:27.541,268,0.862,113.301,,,,,,,,0.058,0.011,0.028,0.102,114.398,8.01,engaged,35.343,engaged,0.799,face_centered,engaged,0.816,face_centered,"(736, 365, 190, 190)",0.0392,2,2,0.738,0,0,0,269,0,0
2026-06-20T19:21:27.666,269,0.841,117.227,,,,,,,,0.065,0.013,0.036,0.216,118.329,8.05,engaged,35.468,engaged,0.806,face_centered,engaged,0.808,face_centered,"(726, 362, 193, 193)",0.0404,1,1,0.753,0,0,0,270,0,0
2026-06-20T19:21:27.785,270,0.871,111.359,,,,,,,,0.057,0.012,0.029,0.216,112.463,8.14,engaged,35.593,engaged,0.814,face_centered,engaged,0.804,face_centered,"(715, 358, 196, 196)",0.0417,3,3,0.758,0,0,0,271,0,0
2026-06-20T19:21:27.901,271,0.851,110.365,,,,,,,,0.055,0.011,0.037,0.216,111.446,8.22,engaged,35.703,engaged,0.813,face_centered,engaged,0.803,face_centered,"(708, 361, 190, 190)",0.0392,1,1,0.745,0,0,0,272,0,0
2026-06-20T19:21:28.019,272,0.782,111.763,,,,,,,,0.059,0.01,0.026,0.216,112.777,8.28,engaged,35.828,engaged,0.828,face_centered,engaged,0.805,face_centered,"(692, 352, 204, 204)",0.0452,2,2,0.771,0,0,0,273,0,0
2026-06-20T19:21:28.138,273,0.624,113.266,,,,,,,,0.05,0.011,0.028,0.216,114.111,8.33,engaged,35.937,engaged,0.836,face_centered,engaged,0.809,face_centered,"(686, 348, 207, 207)",0.0465,2,2,0.803,0,0,0,274,0,0
2026-06-20T19:21:28.255,274,0.849,111.798,,,,,,,,0.054,0.011,0.03,0.216,112.862,8.38,engaged,36.062,engaged,0.843,face_centered,engaged,0.814,face_centered,"(671, 343, 208, 208)",0.0469,2,2,0.78,0,0,0,275,0,0
2026-06-20T19:21:28.375,275,0.93,114.653,,,,,,,,0.062,0.012,0.034,0.216,115.833,8.41,engaged,36.187,engaged,0.859,face_centered,engaged,0.821,face_centered,"(653, 336, 220, 220)",0.0525,1,1,0.811,0,0,0,276,0,0
2026-06-20T19:21:28.493,276,0.808,111.826,,,,,,,,0.059,0.012,0.031,0.216,112.868,8.45,engaged,36.297,engaged,0.858,face_centered,engaged,0.828,face_centered,"(644, 339, 211, 211)",0.0483,2,2,0.794,0,0,0,277,0,0
2026-06-20T19:21:28.615,277,1.103,114.391,,,,,,,,0.058,0.012,0.032,0.216,115.808,8.47,engaged,36.422,engaged,0.861,face_centered,engaged,0.835,face_centered,"(639, 340, 209, 209)",0.0474,1,1,0.817,0,0,0,278,0,0
2026-06-20T19:21:28.735,278,0.889,111.441,,,,,,,,0.078,0.014,0.053,0.116,112.607,8.51,engaged,36.531,engaged,0.868,face_centered,engaged,0.842,face_centered,"(630, 338, 216, 216)",0.0506,2,1,0.83,0,0,0,279,0,0
2026-06-20T19:21:28.853,279,0.848,112.399,,,,,,,,0.075,0.012,0.03,0.116,113.503,8.54,engaged,36.656,engaged,0.87,face_centered,engaged,0.849,face_centered,"(621, 337, 212, 212)",0.0488,3,2,0.81,0,0,0,280,0,0
2026-06-20T19:21:28.974,280,0.678,113.622,,,,,,,,0.059,0.012,0.034,0.116,114.552,8.56,engaged,36.781,engaged,0.871,face_centered,engaged,0.855,face_centered,"(620, 338, 209, 209)",0.0474,1,1,0.83,0,0,0,281,0,0
2026-06-20T19:21:29.143,281,1.11,111.351,51.177,0.003,,,,,,0.069,0.019,0.042,0.116,164.57,8.31,engaged,36.953,engaged,0.874,face_centered,engaged,0.86,face_centered,"(609, 339, 213, 213)",0.0492,3,2,0.818,0,0,0,282,0,0
